,day,hour,label,points,points_per,center_x,center_y,cluster_count,region_surface,region_vertices
1,3,5,1,18,0.00041332751613125444,40.82768888888889,-74.17184444444445,48.0,0.01299489500000083,"[[ 40.7794 -74.1996]
 [ 40.8123 -74.2587]
 [ 40.8919 -74.221 ]
 [ 40.8709 -74.1072]
 [ 40.8294 -74.0936]
 [ 40.7839 -74.1378]]"
2,3,5,2,23,0.0005281407150566029,40.995595,-73.754415,48.0,0.013214774999998933,"[[ 40.9082 -73.7729]
 [ 41.0638 -73.8491]
 [ 41.0264 -73.6948]
 [ 40.9963 -73.6701]]"
3,3,5,3,1283,0.029461066844244415,40.75687291922006,-73.91920569305574,48.0,0.002168774999999858,"[[ 40.7201 -73.9084]
 [ 40.734  -73.9369]
 [ 40.7364 -73.9372]
 [ 40.7532 -73.9374]
 [ 40.7676 -73.9366]
 [ 40.7921 -73.9247]
 [ 40.7931 -73.924 ]
 [ 40.7828 -73.9121]
 [ 40.7728 -73.9011]
 [ 40.7344 -73.896 ]
 [ 40.7293 -73.8957]
 [ 40.7236 -73.8983]]"
4,3,5,4,164,0.0037658729247514295,40.88500133618234,-73.84201476621082,48.0,0.007794003563729535,"[[ 40.8866    -73.8782   ]
 [ 40.9632    -73.858    ]
 [ 40.9407    -73.8251   ]
 [ 40.93      -73.8135   ]
 [ 40.8895    -73.7939   ]
 [ 40.8662112 -73.7895774]
 [ 40.8473226 -73.7865218]
 [ 40.8226008 -73.8095781]
 [ 40.862     -73.8694   ]
 [ 40.8776242 -73.8775201]]"
5,3,5,5,346,0.007945073365634114,40.69652949571429,-73.83179865714285,48.0,0.00321846436999925,"[[ 40.6956234 -73.7941863]
 [ 40.6533    -73.8305   ]
 [ 40.6554    -73.8467   ]
 [ 40.6704    -73.8697   ]
 [ 40.6795    -73.8665   ]
 [ 40.7234    -73.8396   ]
 [ 40.7187    -73.8164   ]
 [ 40.7115    -73.8015   ]]"
6,3,5,6,128,0.0029392178924889205,40.713959404,-73.72492412000001,48.0,0.005787715737339537,"[[ 40.6984364 -73.7606881]
 [ 40.802     -73.7047   ]
 [ 40.7909    -73.6759   ]
 [ 40.7072    -73.6984   ]
 [ 40.6620479 -73.7354097]
 [ 40.6667703 -73.7515212]]"
7,3,5,7,796,0.018278261268915474,40.66047457072819,-73.96087408708148,48.0,0.0016194950000004709,"[[ 40.6258 -73.9535]
 [ 40.6367 -73.9814]
 [ 40.6498 -73.98  ]
 [ 40.6762 -73.9719]
 [ 40.6797 -73.9681]
 [ 40.6799 -73.9665]
 [ 40.6777 -73.9511]
 [ 40.654  -73.9365]]"
8,3,5,8,6,0.00013777583871041815,40.58901,-74.35731000000001,48.0,0.0070845299999986715,"[[ 40.6097 -74.293 ]
 [ 40.5188 -74.411 ]
 [ 40.5566 -74.4329]
 [ 40.6457 -74.3435]]"
9,3,5,9,125,0.0028703299731337117,40.7352335016835,-74.04438686868687,48.0,0.005722614999999694,"[[ 40.7143 -74.0345]
 [ 40.6695 -74.0984]
 [ 40.7108 -74.1032]
 [ 40.8029 -74.0598]
 [ 40.7883 -74.0434]
 [ 40.7697 -74.0296]
 [ 40.7592 -74.0234]
 [ 40.7505 -74.0247]
 [ 40.7169 -74.0326]]"
10,3,5,10,10,0.0002296263978506969,40.77471,-73.47529,48.0,0.008334744999999364,"[[ 40.7922 -73.5479]
 [ 40.8427 -73.4976]
 [ 40.8426 -73.4975]
 [ 40.7635 -73.4251]
 [ 40.7466 -73.4214]
 [ 40.7287 -73.4223]
 [ 40.7176 -73.4684]
 [ 40.7186 -73.4752]]"
11,3,5,11,756,0.017359755677512686,40.8242196152841,-73.94020099606776,48.0,0.0015471468800001237,"[[ 40.8162916 -73.8962205]
 [ 40.8065    -73.9146   ]
 [ 40.8078    -73.9435   ]
 [ 40.8123    -73.9557   ]
 [ 40.821     -73.9578   ]
 [ 40.8482    -73.9421   ]
 [ 40.8489    -73.9412   ]
 [ 40.8501    -73.9387   ]]"
12,3,5,12,7,0.00016073847849548784,40.73587142857143,-74.27031428571429,48.0,0.0031918249999993748,"[[ 40.734  -74.2119]
 [ 40.7053 -74.3279]
 [ 40.7276 -74.3158]
 [ 40.7712 -74.2555]]"
13,3,5,13,244,0.005602884107557005,40.647284601754386,-73.91424977251462,48.0,0.002795300510000225,"[[ 40.6857    -73.8784   ]
 [ 40.6478738 -73.8795192]
 [ 40.6337    -73.8925   ]
 [ 40.6126    -73.9221   ]
 [ 40.623     -73.9461   ]
 [ 40.6281    -73.9481   ]
 [ 40.6615    -73.9281   ]
 [ 40.6637    -73.9243   ]
 [ 40.6792    -73.892    ]]"
14,3,5,14,398,0.009139130634457737,40.72346126265432,-73.8672026066358,48.0,0.0021773299999999856,"[[ 40.71   -73.8479]
 [ 40.6939 -73.897 ]
 [ 40.6983 -73.8989]
 [ 40.7059 -73.8992]
 [ 40.7266 -73.8912]
 [ 40.7267 -73.8911]
 [ 40.7574 -73.8573]
 [ 40.7546 -73.8537]
 [ 40.7377 -73.837 ]]"
15,3,5,15,313,0.0071873062527268135,40.86819808241335,-73.91786070515619,48.0,0.0020848361399995823,"[[ 40.8398756 -73.9073276]
 [ 40.8439    -73.9348   ]
 [ 40.8533    -73.9384   ]
 [ 40.8558    -73.9383   ]
 [ 40.9117    -73.9027   ]
 [ 40.932     -73.8886   ]
 [ 40.8835    -73.8919   ]
 [ 40.8448    -73.905    ]]"
16,3,5,16,10,0.0002296263978506969,40.60872607142857,-73.71096179999999,48.0,0.004101109659999164,"[[ 40.5872    -73.5815   ]
 [ 40.587     -73.7251   ]
 [ 40.591     -73.7343   ]
 [ 40.6053825 -73.7551326]
 [ 40.6342    -73.7395   ]
 [ 40.6297    -73.7197   ]]"
17,3,5,17,6,0.00013777583871041815,40.7363,-74.39301666666667,48.0,0.00513997000000271,"[[ 40.7363 -74.3603]
 [ 40.6561 -74.3968]
 [ 40.6743 -74.4038]
 [ 40.7489 -74.4092]
 [ 40.8617 -74.4125]]"
18,3,5,18,1714,0.03935796459160945,40.65022870217283,-73.79195828804684,48.0,0.002827254100000296,"[[ 40.5805104 -73.8361535]
 [ 40.6737    -73.8054   ]
 [ 40.6805    -73.7968   ]
 [ 40.6759206 -73.7849649]
 [ 40.6677    -73.7804   ]
 [ 40.6462    -73.7764   ]
 [ 40.6453    -73.7764   ]
 [ 40.5871898 -73.8111059]
 [ 40.5837    -73.8216   ]]"
19,3,5,19,30,0.0006888791935520908,40.60362777058823,-74.12013578823529,48.0,0.006675809928884923,"[[ 40.6045639 -74.0652649]
 [ 40.5903825 -74.0668076]
 [ 40.5639366 -74.1163373]
 [ 40.5542718 -74.1515318]
 [ 40.5587873 -74.1814284]
 [ 40.6125891 -74.17799  ]
 [ 40.6206    -74.1632   ]
 [ 40.6346    -74.0953   ]
 [ 40.6264774 -74.0776361]]"
20,3,5,20,858,0.019701944935589796,40.67046794198198,-73.98201512693265,48.0,0.0006438723699996731,"[[ 40.6551    -74.0066   ]
 [ 40.6812    -73.9846   ]
 [ 40.6858    -73.9797   ]
 [ 40.6858    -73.9763   ]
 [ 40.683     -73.9729   ]
 [ 40.6788    -73.9699   ]
 [ 40.6617743 -73.971089 ]
 [ 40.6574    -73.9761   ]
 [ 40.6563    -73.9804   ]]"
21,3,5,21,361,0.008289512962410159,40.628222627757346,-74.0179125960478,48.0,0.0020946650000001504,"[[ 40.6112 -74.0325]
 [ 40.6212 -74.0404]
 [ 40.639  -74.0359]
 [ 40.6496 -74.0163]
 [ 40.6486 -74.0024]
 [ 40.6416 -73.9894]
 [ 40.6166 -73.9862]
 [ 40.5952 -73.996 ]
 [ 40.6039 -74.0198]]"
22,3,5,22,2677,0.06147098670463157,40.79756041267801,-73.96705622261894,48.0,0.0021111157349997705,"[[ 40.8096    -73.9941   ]
 [ 40.8483    -73.9978   ]
 [ 40.845     -73.9814   ]
 [ 40.8078786 -73.9454154]
 [ 40.8023    -73.9432   ]
 [ 40.8011    -73.9435   ]
 [ 40.7827725 -73.9653627]
 [ 40.7825    -73.9716   ]
 [ 40.7825    -73.9732   ]
 [ 40.7842    -73.9813   ]
 [ 40.7845    -73.9817   ]
 [ 40.7854    -73.9822   ]]"
23,3,5,23,566,0.012996854118349445,40.68979588141822,-73.96856109327122,48.0,0.0002855899950000242,"[[ 40.6997716 -73.9753359]
 [ 40.6975    -73.9586   ]
 [ 40.683     -73.9592   ]
 [ 40.6813    -73.9609   ]
 [ 40.6805    -73.962    ]
 [ 40.6804    -73.9643   ]
 [ 40.688     -73.9784   ]
 [ 40.6883    -73.9786   ]
 [ 40.689     -73.9785   ]]"
24,3,5,24,7,0.00016073847849548784,40.99321428571428,-74.11478571428572,48.0,0.004904300000000527,"[[ 41.0289 -74.0851]
 [ 40.9603 -74.0672]
 [ 40.9681 -74.1236]
 [ 40.9733 -74.1434]
 [ 41.0065 -74.1805]
 [ 41.0278 -74.12  ]]"
25,3,5,25,15,0.0003444395967760454,40.73491666666667,-73.63098333333333,48.0,0.004432884999999867,"[[ 40.7647 -73.652 ]
 [ 40.7907 -73.6188]
 [ 40.7239 -73.5875]
 [ 40.7206 -73.5862]
 [ 40.6948 -73.585 ]
 [ 40.6948 -73.5854]
 [ 40.7199 -73.6578]
 [ 40.7282 -73.6704]]"
26,3,5,26,244,0.005602884107557005,40.60302192163742,-73.96215343450292,48.0,0.002047409889999941,"[[ 40.6338    -73.9649   ]
 [ 40.6055793 -73.9341972]
 [ 40.5839    -73.935    ]
 [ 40.578     -73.953    ]
 [ 40.576312  -73.968501 ]
 [ 40.5748    -73.9898   ]
 [ 40.5765081 -73.9929419]]"
27,3,5,27,2176,0.04996670417231165,40.712297137924466,-73.95120607070744,48.0,0.0007499121449998659,"[[ 40.724     -73.9604   ]
 [ 40.7210549 -73.9304689]
 [ 40.7036    -73.9317   ]
 [ 40.6967    -73.9335   ]
 [ 40.6975    -73.9376   ]
 [ 40.7074    -73.9684   ]
 [ 40.7087085 -73.9702219]
 [ 40.7197    -73.9643   ]]"
28,3,5,28,2460,0.05648809387127144,40.769358863780376,-73.95871378985935,48.0,0.00047863499999998313,"[[ 40.7648 -73.9472]
 [ 40.7545 -73.9633]
 [ 40.7546 -73.9638]
 [ 40.7554 -73.9659]
 [ 40.7587 -73.9699]
 [ 40.7676 -73.9705]
 [ 40.7702 -73.9691]
 [ 40.7797 -73.9618]
 [ 40.7813 -73.9598]
 [ 40.7797 -73.9528]
 [ 40.7771 -73.944 ]
 [ 40.776  -73.9439]
 [ 40.7689 -73.9434]]"
29,3,5,29,2,4.592527957013938e-05,41.0489,-73.54429999999999,48.0,,
30,3,5,30,3797,0.08718914326390961,40.76964508054561,-73.9826034954946,48.0,0.0011104499999998912,"[[ 40.753  -73.9871]
 [ 40.7726 -74.0129]
 [ 40.7798 -74.0097]
 [ 40.7921 -74.0024]
 [ 40.7863 -73.9775]
 [ 40.786  -73.9771]
 [ 40.7844 -73.9752]
 [ 40.783  -73.9748]
 [ 40.7795 -73.9739]
 [ 40.7613 -73.9697]
 [ 40.7604 -73.9698]
 [ 40.7565 -73.9717]]"
31,3,5,31,5345,0.1227353096511975,40.72710088452681,-73.98443074151669,48.0,0.0005489850000001704,"[[ 40.7124 -73.9783]
 [ 40.7115 -73.9869]
 [ 40.7131 -73.9933]
 [ 40.7138 -73.9937]
 [ 40.7182 -73.9941]
 [ 40.7399 -73.9916]
 [ 40.7411 -73.9899]
 [ 40.7423 -73.9848]
 [ 40.7388 -73.9736]
 [ 40.7386 -73.9735]
 [ 40.7367 -73.9727]
 [ 40.726  -73.9723]
 [ 40.715  -73.9768]
 [ 40.7128 -73.9779]]"
32,3,5,32,175,0.004018461962387196,40.76483995666667,-73.82503016777778,48.0,0.0015389111749996203,"[[ 40.7876014 -73.8459682]
 [ 40.7983    -73.8208   ]
 [ 40.7945457 -73.8184674]
 [ 40.7538    -73.8087   ]
 [ 40.7338    -73.8151   ]
 [ 40.7274987 -73.8217204]
 [ 40.7312    -73.8275   ]]"
33,3,5,33,16,0.00036740223656111506,40.9058,-73.97878666666666,48.0,0.0058086099999999875,"[[ 40.9469 -74.0309]
 [ 40.9609 -73.9684]
 [ 40.9449 -73.9506]
 [ 40.8978 -73.9469]
 [ 40.8721 -73.9604]
 [ 40.8635 -73.9659]
 [ 40.8713 -74.005 ]]"
34,3,5,34,1003,0.0230315277044249,40.69601458147461,-73.91892102651,48.0,0.0009352403749998763,"[[ 40.7116    -73.9171   ]
 [ 40.7095    -73.9028   ]
 [ 40.6825    -73.9032   ]
 [ 40.6784    -73.9035   ]
 [ 40.665306  -73.9124755]
 [ 40.6789    -73.923    ]
 [ 40.6832    -73.9254   ]
 [ 40.6976    -73.9311   ]
 [ 40.6993    -73.9315   ]
 [ 40.6994    -73.9315   ]
 [ 40.7065    -73.9309   ]
 [ 40.7087    -73.9262   ]]"
35,3,5,35,6185,0.14202392707065603,40.727518458842276,-74.00124422779675,48.0,0.0005639450000000484,"[[ 40.7438 -74.0033]
 [ 40.7385 -73.992 ]
 [ 40.7334 -73.9911]
 [ 40.73   -73.9906]
 [ 40.7258 -73.9905]
 [ 40.7246 -73.9906]
 [ 40.7094 -73.9941]
 [ 40.7102 -73.9965]
 [ 40.7149 -74.0098]
 [ 40.7184 -74.0124]
 [ 40.7385 -74.0096]
 [ 40.7412 -74.0082]]"
36,3,5,36,219,0.005028818112930262,40.84466847297297,-73.87155454594594,48.0,0.0022417425400005006,"[[ 40.8129    -73.8614   ]
 [ 40.8126008 -73.8840247]
 [ 40.8168    -73.8876   ]
 [ 40.8388132 -73.8923985]
 [ 40.8507    -73.8943   ]
 [ 40.86      -73.8942   ]
 [ 40.8677    -73.8903   ]
 [ 40.8759    -73.8845   ]
 [ 40.8511    -73.8453   ]
 [ 40.8402    -73.8427   ]
 [ 40.8273229 -73.8501349]]"
37,3,5,37,1099,0.02523594112379159,40.684342079998395,-73.94365242284752,48.0,0.0010367464499995997,"[[ 40.6625   -73.9355  ]
 [ 40.6678   -73.9456  ]
 [ 40.680359 -73.957633]
 [ 40.6885   -73.9634  ]
 [ 40.6998   -73.9536  ]
 [ 40.7003   -73.9464  ]
 [ 40.6949   -73.9299  ]
 [ 40.6919   -73.9262  ]
 [ 40.6888   -73.9227  ]
 [ 40.6695   -73.9225  ]]"
38,3,5,38,4,9.185055914027877e-05,40.84665,-73.36529999999999,48.0,0.007069205000000819,"[[ 40.8024 -73.3912]
 [ 40.8947 -73.4393]
 [ 40.8653 -73.2708]]"
39,3,5,39,112,0.0025718156559278054,40.694955369925744,-74.18199688467979,48.0,0.0016645150000001254,"[[ 40.7144 -74.1447]
 [ 40.6566 -74.2172]
 [ 40.6731 -74.2403]
 [ 40.7076 -74.1776]
 [ 40.7127 -74.166 ]]"
40,3,5,40,1578,0.036235045580839974,40.688762756168614,-73.99332303252838,48.0,0.0007011399999998954,"[[ 40.6765 -73.9868]
 [ 40.6721 -74.0104]
 [ 40.675  -74.0178]
 [ 40.6781 -74.0154]
 [ 40.7025 -73.9936]
 [ 40.7038 -73.9907]
 [ 40.7044 -73.9866]
 [ 40.7044 -73.9865]
 [ 40.7035 -73.9812]
 [ 40.6925 -73.979 ]
 [ 40.6898 -73.9801]
 [ 40.6865 -73.9816]]"
41,3,5,41,322,0.0073939700107924404,40.758678794915255,-73.87846300799032,48.0,0.0009756766999999855,"[[ 40.7451    -73.8946   ]
 [ 40.7658    -73.8946   ]
 [ 40.7731    -73.8859   ]
 [ 40.7733    -73.8856   ]
 [ 40.7757145 -73.873364 ]
 [ 40.7724    -73.8676   ]
 [ 40.7683    -73.8616   ]
 [ 40.7636    -73.8622   ]
 [ 40.7386    -73.8749   ]
 [ 40.7321    -73.8841   ]
 [ 40.7426    -73.8938   ]]"
42,3,5,42,1,2.296263978506969e-05,41.1919,-74.0144,48.0,,
43,3,5,43,1054,0.024202622333463455,40.78730970435985,-73.94756085391901,48.0,0.00048052999999978496,"[[ 40.8074 -73.9387]
 [ 40.808  -73.9293]
 [ 40.8077 -73.9292]
 [ 40.7961 -73.9316]
 [ 40.777  -73.9453]
 [ 40.7764 -73.946 ]
 [ 40.7795 -73.9571]
 [ 40.7828 -73.9594]
 [ 40.784  -73.9587]
 [ 40.7871 -73.9567]
 [ 40.7951 -73.9507]
 [ 40.7971 -73.9491]]"
44,3,5,44,1737,0.03988610530666605,40.7098451556834,-74.01022235758185,48.0,0.00020419873999991762,"[[ 40.7022    -74.0091   ]
 [ 40.7018    -74.012    ]
 [ 40.7019    -74.0127   ]
 [ 40.702786  -74.0157731]
 [ 40.7052    -74.0172   ]
 [ 40.7061    -74.0176   ]
 [ 40.7093    -74.018    ]
 [ 40.7096    -74.018    ]
 [ 40.7165    -74.0166   ]
 [ 40.7172    -74.0161   ]
 [ 40.7182    -74.015    ]
 [ 40.7183    -74.0148   ]
 [ 40.7165    -74.0067   ]
 [ 40.7164    -74.0065   ]
 [ 40.7159    -74.006    ]
 [ 40.7101    -74.001    ]
 [ 40.7088    -74.0008   ]
 [ 40.7072    -74.0016   ]
 [ 40.7057505 -74.0029056]]"
45,3,5,45,197,0.004523640037658729,40.74263036126126,-73.76953119189189,48.0,0.0046022559843196765,"[[ 40.733     -73.8022   ]
 [ 40.7934184 -73.778797 ]
 [ 40.7865    -73.7295   ]
 [ 40.7857    -73.7243   ]
 [ 40.7595    -73.7269   ]
 [ 40.7323    -73.7346   ]
 [ 40.7267692 -73.7415208]
 [ 40.7134361 -73.7670772]
 [ 40.7091    -73.7885   ]
 [ 40.7205    -73.7976   ]]"
46,3,5,46,905,0.02078118900548807,40.73193623008943,-73.94949878818068,48.0,0.0007128959993444578,"[[ 40.7291    -73.9592   ]
 [ 40.745     -73.9618   ]
 [ 40.7578    -73.9536   ]
 [ 40.7614    -73.9504   ]
 [ 40.7613367 -73.9502853]
 [ 40.7554496 -73.9433957]
 [ 40.7516    -73.9397   ]
 [ 40.7484    -73.9389   ]
 [ 40.7252    -73.9377   ]
 [ 40.7213    -73.9419   ]
 [ 40.7201    -73.9464   ]
 [ 40.7202    -73.9476   ]
 [ 40.7219    -73.9509   ]
 [ 40.7242    -73.954    ]
 [ 40.7262    -73.9562   ]]"
47,3,5,47,29,0.0006659165537670211,42.6131121,-73.80650059999999,48.0,,
0,3,6,0,847,0.01694,40.74395244082376,-73.87089255932156,40.0,0.002850197460000423,"[[ 40.7717    -73.894    ]
 [ 40.7757145 -73.873364 ]
 [ 40.7712    -73.8659   ]
 [ 40.7686    -73.8624   ]
 [ 40.7548    -73.8456   ]
 [ 40.7405485 -73.842789 ]
 [ 40.7215    -73.8436   ]
 [ 40.7051    -73.8697   ]
 [ 40.7009    -73.8824   ]
 [ 40.7014917 -73.8868028]
 [ 40.7583    -73.8939   ]]"
1,3,6,1,393,0.00786,40.84750753946124,-73.86586370228876,40.0,0.0049736035228403475,"[[ 40.8146    -73.8595   ]
 [ 40.8126008 -73.8840247]
 [ 40.8398756 -73.9073276]
 [ 40.8502343 -73.9095104]
 [ 40.8698    -73.8953   ]
 [ 40.8797    -73.8824   ]
 [ 40.8932127 -73.8613781]
 [ 40.8476    -73.8191   ]
 [ 40.8226008 -73.8095781]]"
2,3,6,2,5481,0.10962,40.772758818533305,-73.9565516637857,40.0,0.0007491350000000104,"[[ 40.7679 -73.9741]
 [ 40.7915 -73.9531]
 [ 40.7915 -73.9524]
 [ 40.791  -73.9454]
 [ 40.7782 -73.9431]
 [ 40.7773 -73.943 ]
 [ 40.766  -73.9462]
 [ 40.7654 -73.9465]
 [ 40.7595 -73.9516]
 [ 40.7578 -73.9534]
 [ 40.7533 -73.965 ]
 [ 40.7538 -73.966 ]
 [ 40.7575 -73.9707]
 [ 40.7583 -73.9714]
 [ 40.7647 -73.9759]
 [ 40.765  -73.976 ]
 [ 40.7655 -73.9759]]"
3,3,6,3,2126,0.04252,40.6774067367946,-73.97782039572878,40.0,0.0011471900700001205,"[[ 40.6997716 -73.9753359]
 [ 40.695     -73.9643   ]
 [ 40.6869    -73.9583   ]
 [ 40.6829    -73.9598   ]
 [ 40.6813    -73.9605   ]
 [ 40.6617743 -73.971089 ]
 [ 40.6574    -73.9829   ]
 [ 40.6571    -73.9985   ]
 [ 40.6754    -73.9998   ]
 [ 40.6766    -73.9993   ]
 [ 40.6786    -73.9973   ]]"
4,3,6,4,121,0.00242,40.741193157894735,-74.03812153508773,40.0,0.00629481999999925,"[[ 40.7146 -74.0361]
 [ 40.6911 -74.0985]
 [ 40.7191 -74.0915]
 [ 40.8    -74.0648]
 [ 40.7999 -74.0051]
 [ 40.78   -73.9979]
 [ 40.717  -74.0335]]"
5,3,6,5,4159,0.08318,40.78777885786252,-73.97491138911515,40.0,0.0005677245299999659,"[[ 40.7827725 -73.9653627]
 [ 40.7712    -73.9797   ]
 [ 40.7729    -73.9893   ]
 [ 40.7731    -73.9902   ]
 [ 40.7744    -73.9915   ]
 [ 40.7747    -73.9914   ]
 [ 40.7793    -73.9885   ]
 [ 40.7851    -73.9847   ]
 [ 40.7983    -73.9749   ]
 [ 40.8102    -73.9648   ]
 [ 40.8108    -73.9642   ]
 [ 40.81      -73.9625   ]
 [ 40.7984    -73.9599   ]]"
6,3,6,6,1309,0.02618,40.75646075627805,-73.92085495552902,40.0,0.00262796208999976,"[[ 40.7267    -73.8905   ]
 [ 40.7084    -73.9039   ]
 [ 40.7359    -73.9366   ]
 [ 40.7462    -73.9457   ]
 [ 40.7527    -73.9495   ]
 [ 40.7542    -73.9492   ]
 [ 40.7753    -73.9353   ]
 [ 40.7833    -73.9146   ]
 [ 40.7745459 -73.9037477]
 [ 40.7726    -73.9023   ]
 [ 40.7514    -73.895    ]]"
7,3,6,7,139,0.00278,40.657699285,-73.841310205,40.0,0.007367700733030154,"[[ 40.5871898 -73.8111059]
 [ 40.5614476 -73.8955211]
 [ 40.6863    -73.8626   ]
 [ 40.6892698 -73.8579131]
 [ 40.6966    -73.846    ]
 [ 40.6701035 -73.8190231]
 [ 40.6555    -73.8075   ]]"
8,3,6,8,336,0.00672,40.71366678433735,-73.81539016746987,40.0,0.0037868646348346406,"[[ 40.7125    -73.8566   ]
 [ 40.747     -73.826    ]
 [ 40.7365    -73.781    ]
 [ 40.7134361 -73.7670772]
 [ 40.6984364 -73.7606881]
 [ 40.6946    -73.77     ]
 [ 40.6875    -73.7908   ]
 [ 40.6839    -73.8068   ]
 [ 40.6934    -73.8286   ]]"
9,3,6,9,31,0.00062,41.00363620689655,-73.76226551724139,40.0,0.013439889999999,"[[ 41.0609 -73.8372]
 [ 41.0687 -73.7039]
 [ 40.9468 -73.7064]
 [ 40.9431 -73.7556]
 [ 40.9409 -73.7855]
 [ 40.9842 -73.8112]
 [ 41.0312 -73.8272]]"
10,3,6,10,8089,0.16178,40.75339307603535,-73.98352938650487,40.0,0.0008990699999997497,"[[ 40.7526 -73.9655]
 [ 40.7409 -73.973 ]
 [ 40.7346 -73.9824]
 [ 40.7344 -73.986 ]
 [ 40.7351 -73.9899]
 [ 40.7363 -73.991 ]
 [ 40.7595 -74.0033]
 [ 40.7606 -74.0028]
 [ 40.7678 -73.9954]
 [ 40.7722 -73.9908]
 [ 40.772  -73.9827]
 [ 40.7716 -73.9818]
 [ 40.7702 -73.9804]
 [ 40.7663 -73.9768]
 [ 40.7604 -73.9719]]"
11,3,6,11,164,0.00328,40.75984219393939,-73.74442506363637,40.0,0.006754078710000406,"[[ 40.7222    -73.735    ]
 [ 40.7296    -73.7467   ]
 [ 40.7605    -73.7951   ]
 [ 40.7761    -73.7877   ]
 [ 40.7934184 -73.778797 ]
 [ 40.8084    -73.7054   ]
 [ 40.7909    -73.676    ]
 [ 40.7794    -73.6737   ]
 [ 40.7387    -73.698    ]
 [ 40.7331    -73.7097   ]]"
12,3,6,12,544,0.01088,40.845375884126994,-73.93790176771753,40.0,0.006103408784999277,"[[ 40.8094    -73.913    ]
 [ 40.8281    -74.0016   ]
 [ 40.8512    -73.9956   ]
 [ 40.8996    -73.973    ]
 [ 40.9151    -73.9613   ]
 [ 40.9161    -73.9517   ]
 [ 40.8162916 -73.8962205]]"
13,3,6,13,760,0.0152,40.64648192423582,-73.95628394620171,40.0,0.003149851044999552,"[[ 40.6161    -73.9226   ]
 [ 40.6175    -73.9657   ]
 [ 40.6381    -73.9851   ]
 [ 40.655     -73.9814   ]
 [ 40.6587    -73.9785   ]
 [ 40.6675    -73.9618   ]
 [ 40.669     -73.9583   ]
 [ 40.6684    -73.9556   ]
 [ 40.6663    -73.9505   ]
 [ 40.643715  -73.9006921]
 [ 40.6292    -73.8999   ]]"
14,3,6,14,50,0.001,40.901103142857146,-73.81633917142857,40.0,0.005178575820000551,"[[ 40.8662112 -73.7895774]
 [ 40.8651    -73.837    ]
 [ 40.8928    -73.844    ]
 [ 40.9553    -73.8392   ]
 [ 40.9702    -73.8288   ]
 [ 40.9132    -73.7748   ]
 [ 40.9033    -73.7681   ]]"
15,3,6,15,738,0.01476,40.69720926501015,-73.9212122263204,40.0,0.0009854999999999075,"[[ 40.678  -73.92  ]
 [ 40.6943 -73.9391]
 [ 40.6958 -73.9399]
 [ 40.6988 -73.9398]
 [ 40.7056 -73.9376]
 [ 40.7058 -73.9371]
 [ 40.7076 -73.932 ]
 [ 40.7084 -73.9257]
 [ 40.7094 -73.9151]
 [ 40.7078 -73.8978]
 [ 40.707  -73.8971]
 [ 40.7033 -73.8956]
 [ 40.6939 -73.8953]
 [ 40.6925 -73.896 ]
 [ 40.684  -73.9086]]"
16,3,6,16,16,0.00032,40.71375666666667,-73.61626,40.0,0.008008624999999834,"[[ 40.72   -73.6727]
 [ 40.7684 -73.6393]
 [ 40.7467 -73.5894]
 [ 40.7261 -73.5866]
 [ 40.6914 -73.5883]
 [ 40.6239 -73.5985]
 [ 40.6246 -73.6004]
 [ 40.6744 -73.659 ]]"
17,3,6,17,2857,0.05714,40.71994871357575,-73.95231407001079,40.0,0.0012123575699999032,"[[ 40.7074    -73.9684   ]
 [ 40.7087085 -73.9702219]
 [ 40.7451    -73.9636   ]
 [ 40.7483    -73.9566   ]
 [ 40.7477    -73.949    ]
 [ 40.7210549 -73.9304689]
 [ 40.7143    -73.9337   ]
 [ 40.7038    -73.9421   ]
 [ 40.7038    -73.9424   ]]"
18,3,6,18,1247,0.02494,40.68105842927336,-73.9471882287802,40.0,0.0013308550000001708,"[[ 40.6778 -73.9651]
 [ 40.6974 -73.9639]
 [ 40.6992 -73.9591]
 [ 40.6998 -73.9536]
 [ 40.7005 -73.9437]
 [ 40.6897 -73.9273]
 [ 40.6663 -73.9226]
 [ 40.6593 -73.9259]
 [ 40.6585 -73.9282]
 [ 40.6607 -73.9409]
 [ 40.6616 -73.9455]
 [ 40.6718 -73.9622]
 [ 40.6728 -73.9629]]"
19,3,6,19,11,0.00022,40.877627272727274,-74.08262727272728,40.0,0.012612939999998981,"[[ 40.9334 -74.172 ]
 [ 40.9483 -74.032 ]
 [ 40.9261 -74.0261]
 [ 40.8284 -74.0828]
 [ 40.8111 -74.1044]
 [ 40.8181 -74.1373]]"
20,3,6,20,1794,0.03588,40.65635979895623,-73.76867596305063,40.0,0.008546934999998682,"[[ 40.6107 -73.7278]
 [ 40.5951 -73.7569]
 [ 40.6047 -73.7665]
 [ 40.6658 -73.8069]
 [ 40.6662 -73.8068]
 [ 40.6744 -73.8017]
 [ 40.7085 -73.7419]
 [ 40.6964 -73.7078]
 [ 40.64   -73.679 ]]"
